abogado,26.37
abogar,75.35
abolicionismo,30.14
abolicionista,33.91
abolición,22.6
abolido,22.6
abolir,192.13
aborto,248.64
abrogación,94.18
abrogar,75.35
absolutista,26.37
absoluto,33.91
abstención,48.97
abstener,26.37
abstener él,22.6
abstinencia,26.37
abstracto,22.6
abusivo,37.67
abuso,192.13
acarrear,33.91
acatar,37.67
accesión,18.84
accesorio,60.28
acciones,18.84
acepción,26.37
aceptable,48.97
aceptación,113.02
acervo,30.14
aclaración,15.07
acoger él,33.91
acordado,71.58
acreedor,346.59
acta,75.35
activismo,11.3
activo,101.72
acto,1928.85
actos,18.84
acuerdo,489.75
acuerdos,33.91
acumulativo,15.07
acusado,86.65
acusador,18.84
acusatorio,56.51
adecuado,335.29
adecuar,45.21
adeudado,15.07
adherir él,33.91
adhesión,56.51
adicional,15.07
adicionar,22.6
administraciones,86.65
administración,308.92
administrado,71.58
administrativa,33.91
administrativo,226.04
admisible,18.84
admitido,18.84
admitir él,15.07
adopción,11.3
adoptado,222.27
adoptar,704.48
adquirido,82.88
adquirir él,30.14
adquisición,192.13
aduana,41.44
aduanero,56.51
adulterio,139.39
advenimiento,26.37
aeronáutico,64.04
afectado,33.91
afectar,474.68
agotar,67.81
agrario,105.48
agravado,33.91
agravante,11.3
agravio,30.14
agredir,33.91
agresión,214.74
agresor,37.67
ahorrar él,11.3
ajeno,226.04
alcance,203.43
alcohol,267.48
alcohólico,184.6
alegación,18.84
alivio,26.37
aljama,11.3
allanamiento,18.84
alterar,105.48
altres,26.37
ambiental,109.25
ambiente,116.79
amejoramiento,33.91
amnistía,71.58
amortización,79.11
amortizar,30.14
amparar,15.07
amparo,71.58
analfabeto,15.07
analogía,71.58
anglosajón,222.27
animal,199.67
animals,26.37
antecedente,195.9
antedicho,15.07
anterioridad,48.97
anticonstitucional,11.3
antidemocrático,18.84
antijurídico,37.67
antimonopolio,18.84
antinomia,26.37
antisemita,52.74
antisemitismo,60.28
antisocial,15.07
antitrust,41.44
anulabilidad,18.84
anulación,26.37
anular,199.67
apartado,33.91
apartar él,26.37
apartheid,18.84
apedrear,11.3
apelaciones,45.21
apelación,161.99
apelar,56.51
aplicabilidad,15.07
aplicable,470.91
aplicación,960.66
aplicar,1461.71
aplicar él,165.76
aportado,37.67
apostolica,11.3
apostólica,33.91
appenzell,26.37
aprobación,493.51
aprobada,86.65
aprobado,282.55
aprobar,1480.54
aprobar él,37.67
apropiación,48.97
aprovechamiento,71.58
aquino,56.51
aragonés,30.14
arancel,64.04
aras,15.07
arbitraje,18.84
arbitrariedad,15.07
arbitrario,45.21
arbitrio,11.3
areces,11.3
argumentación,22.6
argumentar,312.68
ario,15.07
arma,1344.92
armas,116.79
armisticio,33.91
armonización,22.6
arraigado,30.14
arrendador,15.07
arrendamiento,67.81
