abonado,149.98
acceso,93.73
access,149.98
aceptable,168.72
acrónimo,131.23
adaptativo,56.24
adecuado,506.17
adecuar,74.99
adicional,524.91
adopción,112.48
adsl,131.23
adyacente,356.19
aeronáutico,93.73
aficionado,374.94
afición,168.72
agencia,224.96
agregar,262.46
alcance,431.18
alfabeto,131.23
alfanumérico,56.24
algoritmo,881.11
algoritmos,74.99
alimentación,318.7
almacenamiento,356.19
almacenar,168.72
alternativa,168.72
alto,2212.14
amateur,149.98
amplificador,281.2
amplificar,131.23
amplitud,149.98
amplitude,74.99
amps,93.73
analógica,243.71
analógico,1387.27
ancha,93.73
ancho,656.14
anchura,112.48
angular,112.48
antena,93.73
análogo,112.48
apagar,131.23
apagón,131.23
aparato,318.7
aplicación,1799.71
aplicado,131.23
aplicar,712.38
aprovechamiento,93.73
apsk,74.99
arbitrario,93.73
armónico,93.73
artículo,187.47
ascendente,112.48
ascii,112.48
asegurar él,112.48
asignación,131.23
asignado,243.71
asignar,449.93
asociado,487.42
atenuación,168.72
atenuar,74.99
atmosférico,93.73
audio,112.48
aumentar,843.61
automatic,56.24
automatizado,56.24
automático,468.67
autoridad,131.23
autorizado,206.22
añadir,581.16
bajo,1368.53
banda,374.94
barato,112.48
barra,2624.57
barras,112.48
basar,731.13
bell,168.72
bidireccional,262.46
binario,674.89
biométrico,112.48
bits,93.73
bloque,1349.78
bluetooth,149.98
bobina,93.73
bombero,93.73
broadcasting,224.96
bucle,149.98
básico,449.93
cable,2437.1
cableado,131.23
calculado,56.24
calcular,262.46
calidad,1068.58
canal,3449.44
cantidad,918.6
capa,431.18
capacidad,1087.32
captar,206.22
caracter,599.9
característica,881.11
caro,168.72
caso,2474.6
causado,168.72
cdma,168.72
celda,1049.83
celular,56.24
centrado,149.98
central,299.95
cero,768.63
checksum,187.47
chip,318.7
cifrado,112.48
cifrar,56.24
circuito,1087.32
cliente,487.42
coaxial,187.47
cobertura,1143.56
cobre,337.45
cobro,224.96
code,431.18
codes,243.71
codificación,187.47
codificado,524.91
codificador,487.42
codificar,937.35
coherente,168.72
combinación,356.19
comercial,993.59
commission,56.24
communication,131.23
communications,187.47
comparar,299.95
compartido,149.98
compatible,149.98
complejidad,224.96
complejo,431.18
complementario,93.73
completo,168.72
componente,562.41
comprendido,149.98
comprobación,356.19
comprobar,412.43
computacional,112.48
computadora,581.16
comunicaciones,374.94
comunicación,243.71
comunicar,318.7
comunicar él,374.94
comunitario,1237.3
concesión,187.47
concreto,131.23
conducción,131.23
conductor,206.22
conectado,281.2
conectar,731.13
conectar él,187.47
conexión,993.59
confiabilidad,112.48
confiable,74.99
configuración,224.96
configurar,93.73
congestión,206.22
conjunción,74.99
conjunto,1743.47
conmutación,524.91
conmutado,112.48
conmutador,56.24
consideer,74.99
considerar él,168.72
consistir,881.11
consorcio,74.99
constelación,731.13
consumido,74.99
consumir,149.98
contacto,468.67
continuo,562.41
contrario,243.71
control,1968.43
controlador,168.72
convencional,449.93
convergir,74.99
conversión,224.96
conversor,168.72
convolucional,412.43
coordinado,112.48
corporation,168.72
corrección,1443.52
correction,93.73
correcto,356.19
corrector,74.99
corregir,712.38
corregir él,93.73
correo,318.7
corriente,806.12
corta,93.73
corto,1481.01
coseno,93.73
coste,524.91
costo,281.2
criterio,187.47
cuadratura,243.71
cuantizado,56.24
cálculo,206.22
código,10742
códigos,449.93
dado,206.22
data,131.23
dato,6055.27
decena,187.47
decodificación,506.17
decodificador,112.48
decodificar,224.96
defectuoso,74.99
definición,393.69
definido,449.93
definir,712.38
demand,56.24
demodulación,187.47
demodulada,56.24
demodulador,299.95
demostración,206.22
denominar,843.61
denotar,112.48
depender,918.6
derecha,412.43
descodificador,93.73
descodificar,112.48
deseado,131.23
desfase,56.24
desplazamiento,768.63
despliegue,262.46
destinatario,56.24
desvanecimiento,243.71
desventaja,281.2
desviación,356.19
detección,637.4
detectado,74.99
detectar,1218.55
detector,112.48
determinado,637.4
determinar,693.64
diagrama,337.45
diferencia,881.11
diferencial,74.99
diferenciar,149.98
diferir,131.23
difusión,243.71
digital,1293.54
digitales,74.99
digitalizar,93.73
dimensión,356.19
diodo,56.24
direccional,149.98
direct,56.24
disciplina,262.46
discreto,262.46
diseñado,449.93
disminuir,262.46
dispersión,131.23
disponer,487.42
disponibilidad,131.23
disponible,693.64
dispositivo,1762.21
distancia,2324.62
distinguir él,74.99
distinto,524.91
distorsión,224.96
doble,112.48
documento,74.99
dpsk,112.48
dqpsk,56.24
