abanico,96.13
abrasivo,57.68
abrupto,76.9
absorción,134.58
abundancia,230.7
abundante,346.05
acantilado,192.25
acelerado,96.13
acortamiento,57.68
actividad,1768.72
activo,922.81
acumulación,346.05
acumular,230.7
acuífero,57.68
advances,76.9
adyacente,192.25
afloramiento,249.93
agrupar,153.8
agua,2383.93
agujero,153.8
aitken,96.13
ajustar,115.35
ajuste,134.58
albedo,153.8
alfred,249.93
alineación,134.58
alineado,153.8
alpes,269.15
alpino,230.7
alteración,115.35
alterar,211.48
alterno,96.13
altiplano,269.15
aluminio,192.25
aluvial,96.13
ambiental,384.5
ambiente,442.18
amorfo,115.35
analizar,749.78
analítico,96.13
anatomía,96.13
anchura,153.8
andes,442.18
andesita,173.03
andesítico,192.25
anillo,230.7
anomalía,134.58
antigüedad,173.03
antropología,115.35
antártida,288.38
análisis,1326.54
anómalo,249.93
aparato,230.7
aplicación,730.56
aplicado,519.08
aplicar,615.21
aplicar él,76.9
aportar,365.28
applications,57.68
aprovechamiento,76.9
aproximado,134.58
arcilla,288.38
arcillosa,57.68
arco,788.23
arena,461.41
arenisca,307.6
arqueología,115.35
ascendente,96.13
asociado,653.66
astrogeología,76.9
atlas,153.8
atlántico,269.15
atmósfera,384.5
atrapado,153.8
atravesar,442.18
atómico,480.63
avalancha,134.58
avance,442.18
axial,57.68
azul,134.58
bajo,807.46
basalto,672.88
basamento,192.25
basar él,173.03
basáltica,173.03
basáltico,115.35
batolito,76.9
batolitos,57.68
bidimensional,96.13
biological,96.13
biology,96.13
biología,326.83
biológico,403.73
biólogo,76.9
blando,96.13
bloque,576.76
borde,903.59
bragg,346.05
bravais,115.35
brecha,307.6
brillo,134.58
british,173.03
brusco,76.9
calcio,173.03
calcita,115.35
calculado,76.9
calcular,365.28
caldera,211.48
caliente,538.31
caliza,96.13
calor,326.83
cambridge,326.83
canyon,480.63
capa,1884.07
capas,57.68
caracterización,173.03
caracterizado,230.7
caracterizar,499.86
característica,1768.72
característico,307.6
carbonato,134.58
carbono,269.15
carbonífero,153.8
carbón,249.93
caribe,442.18
cartografía,76.9
causado,192.25
causar,576.76
cave,76.9
caverna,134.58
cavidad,538.31
cañón,192.25
celda,595.98
cemento,115.35
ceniza,288.38
cenozoico,153.8
cerebral,346.05
cerebro,480.63
cerro,365.28
ciclo,365.28
ciencia,288.38
científico,615.21
cinturón,326.83
circular,96.13
circundante,288.38
cizalla,57.68
cizallamiento,57.68
climático,230.7
clinopiroxeno,96.13
clástica,76.9
cobertura,153.8
cobre,192.25
cocos,249.93
coexistir,57.68
coherente,76.9
colada,115.35
colapsar,76.9
colapso,134.58
colisionar,134.58
colisión,346.05
colorado,307.6
combinación,307.6
cometa,115.35
commission,57.68
comparable,134.58
comparación,326.83
comparado,115.35
comparar,249.93
complejo,384.5
complementario,134.58
componente,365.28
composición,1134.29
comprensión,230.7
compresivo,76.9
compresión,269.15
comprimir,76.9
comprobar,153.8
compuesto,461.41
computacional,173.03
concentración,269.15
concepto,653.66
concha,96.13
concreto,134.58
concéntrica,57.68
concéntrico,57.68
configuración,615.21
congelado,115.35
conglomerado,192.25
cono,307.6
conocimiento,634.43
considerar él,153.8
consistente,115.35
consolidado,76.9
constituido,192.25
constructivo,134.58
contaminación,173.03
contener,1595.69
continental,1922.52
continente,711.33
continuo,384.5
contracción,96.13
contraste,230.7
convección,249.93
convergencia,134.58
convergente,269.15
cook,115.35
coral,96.13
cordillera,788.23
correcto,230.7
correlacionar,76.9
correlación,365.28
corriente,538.31
cortar,249.93
corteza,2037.87
cortical,115.35
costa,999.71
costero,269.15
costra,115.35
cresta,288.38
cretácico,557.53
cristal,2576.18
cristalino,1826.4
cristalización,288.38
cristalizar,269.15
cristalografía,249.93
cristalográfico,422.95
