abedul,75.73
abeto,549.03
abiótico,132.53
abrasión,56.8
abrigar,56.8
absorber,454.37
absorción,151.46
abultamiento,56.8
abundancia,189.32
abundante,946.61
abundar,359.71
accidentes,208.25
acepción,56.8
acer,56.8
acicular,170.39
aciculisilva,56.8
acidez,113.59
acuicultura,75.73
acumulación,246.12
acumular,265.05
acumular él,75.73
acuático,1344.19
adaptación,359.71
adaptado,473.31
adaptar,227.19
adaptar él,151.46
adyacente,302.92
aeróbico,75.73
afectado,265.05
afectar,643.7
afluent,94.66
agricultor,113.59
agricultura,776.22
agrietar,56.8
agropecuario,94.66
agrícola,511.17
agua,9409.31
aguas,132.53
aguja,151.46
aire,700.49
aislado,246.12
aislamiento,151.46
alargada,94.66
alaska,321.85
albergar,492.24
albufera,94.66
alcornocales,75.73
alcornoqu,227.19
alcornoque,113.59
alejado,132.53
alerce,189.32
alerces,75.73
alga,1628.17
alimentación,265.05
alimentar,530.1
alimentar él,113.59
alimentario,132.53
alimenticio,94.66
alimento,567.97
alisio,56.8
aliso,75.73
alpes,132.53
alpino,378.64
alteración,208.25
alterado,170.39
alternar,170.39
altitud,1079.14
alto,3010.22
altoandino,56.8
altura,1060.2
aluvial,189.32
amazonas,283.98
amazonia,56.8
amazonía,189.32
amazónica,75.73
amazónico,321.85
ambiental,94.66
ambiente,170.39
amenaza,397.58
amenazado,378.64
amortiguar,56.8
amplitud,94.66
amur,94.66
anaeróbico,56.8
anchas,56.8
ancho,624.76
andes,549.03
andino,416.51
anegado,75.73
anfibio,454.37
angiosperma,132.53
angola,113.59
anidar,94.66
animal,321.85
anticiclón,151.46
antropogénico,75.73
antrópico,56.8
antártida,170.39
anual,1173.8
apalaches,56.8
aporte,170.39
aprovechamiento,246.12
araucaria,170.39
arbolado,113.59
arborescent,75.73
arbustiva,151.46
arbustivo,378.64
arbusto,1211.66
arbórea,359.71
arbóreo,473.31
arce,132.53
arcilla,302.92
arcilloso,56.8
ardilla,94.66
arena,984.48
arenoso,302.92
aridez,227.19
arrastrar,170.39
arrecif,151.46
arrecife,56.8
arroyo,549.03
arroz,151.46
arrozal,94.66
artificial,397.58
asia,586.9
asociado,833.02
atlántica,189.32
atlántico,454.37
atmosférico,283.98
atmósfera,321.85
aumento,473.31
austral,151.46
autóctono,151.46
azonal,56.8
azores,132.53
bacteria,359.71
bahía,416.51
bajo,2063.61
ballena,416.51
barlovento,56.8
barrera,397.58
barro,132.53
beneficioso,75.73
bentónico,151.46
biocenosis,151.46
biodiversidad,530.1
biodiverso,94.66
biogeografía,94.66
biogeográfico,113.59
biología,113.59
biológico,738.36
bioma,56.8
biomas,227.19
biomasa,549.03
biome,94.66
biosfera,151.46
biota,75.73
biotopo,151.46
biótica,132.53
biótico,151.46
blando,132.53
borde,340.78
boreal,170.39
borneo,151.46
boscoso,454.37
bosque,6285.5
bosques,2120.41
botánico,227.19
brasil,1363.12
brezal,56.8
brindar,302.92
brusco,56.8
caduca,75.73
caducifolia,94.66
caducifolio,189.32
caducifolios,75.73
caduco,94.66
calentamiento,208.25
caliente,151.46
calor,265.05
caluroso,94.66
cambio,1666.04
camerún,113.59
canarias,321.85
canario,94.66
cangrejo,94.66
cantidad,1173.8
