abdomen,112.81
abdominal,4.98
abducción,11.61
abeja,197.41
aberración,99.54
aberrante,34.84
abeto,34.84
abiótica,6.64
abiótico,8.29
ablación,58.06
ablativo,4.98
abono,51.43
abordaj,16.59
abordaje,48.11
abordar él,9.95
aborto,202.39
abrasión,8.29
absceso,13.27
absorber,159.26
absorber él,4.98
absorbido,23.22
absorción,154.28
abundancia,137.69
academic,28.2
accesorio,29.86
accidental,34.84
acelerado,43.13
acelerar,81.29
aceptabilidad,6.64
acervo,24.88
acetaminofén,4.98
acetilcolina,8.29
aciclovir,4.98
acidez,49.77
acidosis,24.88
acids,4.98
aclaramiento,33.18
acodo,11.61
acomodación,18.25
acompañant,6.64
aconsejable,31.52
acortamiento,11.61
acostado,13.27
acostar él,9.95
acrocianosis,4.98
acropaquia,4.98
actina,16.59
activación,114.47
activada,9.95
activado,34.84
activador,6.64
activadoro,4.98
activar,111.15
acuicultura,46.45
acumulación,9.95
acumular él,21.57
acumulativo,11.61
acuoso,31.52
acupuntura,6.64
acute,6.64
acuático,155.94
acuífero,24.88
acuñar,86.26
acúfeno,6.64
acúmulo,11.61
adaptabilidad,11.61
adaptabl,6.64
adaptar él,82.95
adaptation,9.95
adaptativa,14.93
adaptativo,74.65
adecuado,489.38
adecuar,28.2
adelgazamiento,14.93
adenina,4.98
adenocarcinoma,4.98
adenoid,21.57
adenoide,14.93
adenoidea,6.64
adenoma,13.27
adenopatía,13.27
adenopatías,4.98
adenosina,8.29
adenoviru,21.57
adenovirus,6.64
adherencia,51.43
adherido,26.54
adherir él,14.93
adipocito,6.64
adiposo,38.16
aditivo,19.91
adme,6.64
administrar,258.79
administrar él,18.25
adnasa,8.29
adnc,19.91
adnmt,51.43
adnn,9.95
adormecimiento,8.29
adquirido,141.01
adrenalina,18.25
aducción,11.61
adultez,8.29
adulto,296.95
adults,6.64
advances,13.27
advenimiento,26.54
adverso,137.69
adyuvante,6.64
aerobio,4.98
aerobiología,19.91
aerosol,33.18
aeruginós,31.52
aeróbico,49.77
aesthetic,14.93
afección,343.4
afectación,180.82
afectado,74.65
afectar,1247.51
afectar él,21.57
afecto,14.93
afiliir,4.98
afinidad,69.67
aflojamiento,4.98
afonía,4.98
agalla,16.59
agar,9.95
agarosa,8.29
agenesia,13.27
agente,456.21
agonista,33.18
agotamiento,44.79
agrandada,4.98
agrandado,9.95
agrandamiento,21.57
agravamiento,14.93
agravar,44.79
agravar él,6.64
agregación,16.59
agresividad,28.2
agresivo,76.31
agricultura,222.3
agricultural,11.61
agriculture,63.04
agrobiodiversidad,4.98
agroecología,19.91
agroecosistema,24.88
agroforestería,18.25
agroindustrial,9.95
agronomía,26.54
agronómico,26.54
agroquímico,4.98
agrupamiento,23.22
agrícola,457.86
agrónomo,29.86
agudeza,28.2
agudo,585.6
